"word_combo","da_cue","da_target","type","cue_type","target_type","da_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"paranoidstuepige","paranoid","stuepige","unrelated","word","word",0.096111133819055,-0.46005443776135,0.458923204394232,0.0649015419742043,50,52,53,0,0.981132075471698,51,53,0,0.962264150943396,TRUE,TRUE,TRUE
"pararektjorst","pararekt","jorst","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pararektvirksomhed","pararekt","virksomhed","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paraskelenetig","paraskel","enetig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paraskeltemperatur","paraskel","temperatur","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paratforberede","parat","forberede","related","word","word",0.338742414440423,-0.213410111158898,0.822116840409305,0.117445262915615,49,51,54,0,0.944444444444444,50,54,0,0.925925925925926,FALSE,TRUE,FALSE
"paratforskellig","parat","forskellig","unrelated","word","word",0.0818155114970873,-0.153804641690267,0.699830669257562,0.107986216672655,42,51,51,0,1,51,51,0,1,FALSE,TRUE,FALSE
"paratum","parat","um","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"parlamentfryse","parlament","fryse","unrelated","word","word",0.0371552871780867,-0.260553000685643,0.688047262534135,0.098292466076305,49,52,54,1,0.962962962962963,48,53,2,0.905660377358491,FALSE,TRUE,FALSE
"parlamentsenat","parlament","senat","related","word","word",0.43536799827712,0.538989884591131,1.47129820935012,0.206022958021904,51,52,55,0,0.945454545454545,46,55,0,0.836363636363636,FALSE,TRUE,TRUE
"parlamentskræmhagelig","parlament","skræmhagelig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"parlationbeskidt","parlation","beskidt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"parlationdijestæt","parlation","dijestæt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"passagerchauffør","passager","chauffør","related","word","word",0.295222662862001,-0.308159646364932,0.744895743287247,0.109828885521728,46,53,53,0,1,52,53,0,0.981132075471698,FALSE,TRUE,FALSE
"passagerlyd","passager","lyd","unrelated","word","word",0.112748253349659,-0.466720182163725,0.733725894172746,0.101749474368288,52,55,59,0,0.932203389830508,56,59,0,0.949152542372881,FALSE,TRUE,TRUE
"passageroktoling","passager","oktoling","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pataktfinansiering","patakt","finansiering","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pataktfølelsesmæskroskop","patakt","følelsesmæskroskop","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patientfisk","patient","fisk","unrelated","word","word",0.135720923827327,-0.582074648753197,0.41255454491851,0.0608278491233785,46,55,57,0,0.964912280701754,52,57,0,0.912280701754386,TRUE,TRUE,FALSE
"patientklient","patient","klient","related","word","word",0.449274050995772,-0.459278601883649,0.693694697331375,0.0971366869068963,51,57,57,0,1,55,57,0,0.964912280701754,FALSE,TRUE,TRUE
"patientkymønd","patient","kymønd","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"påtudforure","påt","udforure","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"påtudvikling","påt","udvikling","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pavidstlonka","pavidst","lonka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pavidstprædiken","pavidst","prædiken","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pedfri","ped","fri","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pedskræmrageri","ped","skræmrageri","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pegeangive","pege","angive","related","word","word",0.250816514594831,-0.4138871335601,0.722957859097777,0.105454241970633,47,50,54,1,0.925925925925926,43,54,1,0.796296296296296,FALSE,TRUE,FALSE
"pegenåde","pege","nåde","unrelated","word","word",0.0408305797079898,-0.53506359958733,0.723130660220598,0.109016048834259,44,50,51,0,0.980392156862745,42,51,0,0.823529411764706,FALSE,TRUE,FALSE
"pegepolitistisk","pege","politistisk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pensionbekræfte","pension","bekræfte","unrelated","word","word",0.0923692871540931,-0.442369497347092,0.420510586573902,0.0606954750888824,48,50,50,0,1,50,50,0,1,TRUE,TRUE,FALSE
"pensionløn","pension","løn","related","word","word",0.433151671432813,-0.739925718924046,0.434300059067563,0.0585610080182258,55,59,61,0,0.967213114754098,59,61,0,0.967213114754098,TRUE,TRUE,TRUE
"pensionseksuge","pension","seksuge","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"perkatkomerant","perkat","komerant","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"perkatsædvanlig","perkat","sædvanlig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"permelfax","permel","fax","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"permelsilve","permel","silve","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"perronkvinepige","perron","kvinepige","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"perronstation","perron","station","related","word","word",0.435195568718394,-0.213917509304015,0.872167383838388,0.122127861752771,51,56,60,0,0.933333333333333,28,59,1,0.474576271186441,FALSE,TRUE,TRUE
"perronuansvarlig","perron","uansvarlig","unrelated","word","word",0.0798609265117861,0.0136420325055903,0.756292537545356,0.10291837851449,54,55,55,0,1,28,55,0,0.509090909090909,FALSE,TRUE,TRUE
"personindivid","person","individ","related","word","word",0.400046728174441,-0.313511516266438,0.585107711700642,0.0768284064621262,58,66,70,0,0.942857142857143,67,70,0,0.957142857142857,TRUE,TRUE,TRUE
"personkergt","person","kergt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"personligdet","personlig","det","unrelated","word","word",0.147584243673354,-0.330931482664474,0.631990353027182,0.0876412932091574,52,58,60,0,0.966666666666667,59,60,0,0.983333333333333,TRUE,TRUE,TRUE
"personligintim","personlig","intim","related","word","word",0.318122173344976,-0.211463540180828,0.555373986713134,0.0668591711721053,69,74,82,0,0.902439024390244,80,82,0,0.975609756097561,TRUE,TRUE,TRUE
"personlignødsituajestæt","personlig","nødsituajestæt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"persontåge","person","tåge","unrelated","word","word",0.12567300601667,-0.320690829630848,0.711713669075896,0.0738012695311059,93,106,116,1,0.913793103448276,114,116,1,0.982758620689655,TRUE,TRUE,TRUE
"peryderligperspektiv","peryderlig","perspektiv","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"peryderligsubre","peryderlig","subre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pestepidemi","pest","epidemi","related","word","word",0.436263969833096,-0.21565352935631,0.733844452427062,0.0955384100907982,59,61,61,0,1,54,61,0,0.885245901639344,FALSE,TRUE,TRUE
"pestomstand","pest","omstand","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pestsøvn","pest","søvn","unrelated","word","word",0.0911621778584952,-0.744442909560593,0.36884109672243,0.0497345233362108,55,57,59,0,0.966101694915254,49,59,0,0.830508474576271,TRUE,TRUE,TRUE
"picniccamping","picnic","camping","related","word","word",0.323842641105469,-0.284505370300035,0.623516564699474,0.0811749425367289,59,66,68,1,0.970588235294118,55,67,2,0.82089552238806,TRUE,TRUE,TRUE
"picnicfølelse","picnic","følelse","unrelated","word","word",0.119877400450068,-0.496326451455271,0.682296533254895,0.0644709624069272,112,122,126,5,0.968253968253968,112,125,6,0.896,TRUE,TRUE,TRUE
"picnichåndsode","picnic","håndsode","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pigeanalyse","pige","analyse","unrelated","word","word",0.111398238231599,-0.581711654834719,0.392530737803083,0.0598603763265727,43,48,50,0,0.96,48,50,0,0.96,TRUE,TRUE,FALSE
"pigedreng","pige","dreng","related","word","word",0.648141777028328,-0.846298573083487,0.541569564188442,0.0751021858812352,52,55,55,1,1,55,55,1,1,TRUE,TRUE,TRUE
"pigeskræmversitet","pige","skræmversitet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piholdarm","pihold","arm","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piholdsjælme","pihold","sjælme","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pildmenorm","pild","menorm","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pildsnigmorder","pild","snigmorder","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pilvehåst","pilve","håst","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pilvemorgenmad","pilve","morgenmad","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pindhammer","pind","hammer","related","word","word",0.341932733259789,-0.309142122078902,1.10060731076358,0.160540076027051,47,48,51,1,0.941176470588235,50,52,0,0.961538461538462,FALSE,TRUE,FALSE
"pindkønd","pind","kønd","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pindmøde","pind","møde","unrelated","word","word",0.0824458911732956,-0.73261815366829,0.528786809566969,0.0740449638133338,51,55,55,0,1,53,55,0,0.963636363636364,TRUE,TRUE,TRUE
"pinescharmerende","pines","charmerende","unrelated","word","word",0.108294675926022,0.259200273912912,1.13193524570757,0.158502638097366,51,51,51,0,1,12,51,0,0.235294117647059,FALSE,TRUE,TRUE
"pinesdø","pines","dø","related","word","word",0.306341673604032,-0.540344900252808,0.509573124303289,0.0504552576995849,102,112,118,3,0.949152542372881,36,118,3,0.305084745762712,TRUE,TRUE,TRUE
"pineskulsomhed","pine","skulsomhed","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pinesvav","pines","vav","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pinetorturere","pine","torturere","related","word","word",0.438466306710443,-0.0408448504236417,0.705777189336051,0.0943134440677067,56,58,59,0,0.983050847457627,51,59,0,0.864406779661017,FALSE,TRUE,TRUE
"pinevigtig","pine","vigtig","unrelated","word","word",0.0760509939238167,-0.594175516366847,0.446034136632557,0.0630787525307137,50,53,53,0,1,48,53,0,0.905660377358491,TRUE,TRUE,TRUE
"pingding","ping","ding","related","word","word",0.385155295990245,0.582071893892911,1.92692920938673,0.308555616812193,39,41,65,0,0.630769230769231,38,64,1,0.59375,FALSE,TRUE,FALSE
"pingflaske","ping","flaske","unrelated","word","word",0.0742437371689756,-0.367184261066421,0.586519187302114,0.0798151518467807,54,61,62,0,0.983870967741935,29,62,0,0.467741935483871,TRUE,TRUE,TRUE
"pingpurt","ping","purt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piratnogetvendt","pirat","nogetvendt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piratprotokol","pirat","protokol","unrelated","word","word",0.0725518785997448,0.181265298562982,0.753732746093723,0.113629486863504,44,47,53,0,0.886792452830189,50,53,0,0.943396226415094,FALSE,TRUE,FALSE
"piratsømand","pirat","sømand","related","word","word",0.419981501198608,-0.352033572531707,0.607414355730991,0.079757412318823,58,62,63,0,0.984126984126984,59,63,0,0.936507936507937,TRUE,TRUE,TRUE
"pisatforlovelke","pisat","forlovelke","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pisatofte","pisat","ofte","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pistolbrylsis","pistol","brylsis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pistolglobal","pistol","global","unrelated","word","word",0.0407549483719869,-0.392680441335227,0.608151634894382,0.0835360515354096,53,56,56,1,1,53,56,1,0.946428571428571,TRUE,TRUE,TRUE
"pistolvåben","pistol","våben","related","word","word",0.562537062265121,-0.761153471513269,0.391666118413167,0.0489582648016459,64,70,73,2,0.958904109589041,69,73,2,0.945205479452055,TRUE,TRUE,TRUE
"pladitfængsling","pladit","fængsling","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pladitmikrobart","pladit","mikrobart","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plamerfejltagelse","plamer","fejltagelse","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plamerimstjernere","plamer","imstjernere","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"planetkredsløb","planet","kredsløb","related","word","word",0.333544945983037,-0.354931002499145,0.514150056634186,0.0712997843260489,52,57,59,0,0.966101694915254,56,59,0,0.949152542372881,TRUE,TRUE,TRUE
"planetsnakke","planet","snakke","unrelated","word","word",0.0845399169617514,-0.71586284063277,0.357135065959225,0.0505065253878546,50,55,57,1,0.964912280701754,56,58,0,0.96551724137931,TRUE,TRUE,TRUE
"planetventi","planet","venti","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"planmekamp","planme","kamp","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"planmeviglig","planme","viglig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"planskelig","plan","skelig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"planstrategi","plan","strategi","related","word","word",0.549322487831751,-0.457970914862804,0.627024934192187,0.0830514814024132,57,58,61,1,0.950819672131147,60,62,0,0.967741935483871,TRUE,TRUE,TRUE
"plansvendinghøjhed","plansvending","højhed","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plansvendingskræmderskrive","plansvending","skræmderskrive","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"planteaftale","plante","aftale","unrelated","word","word",0.0959477153837279,-0.356254598571821,0.772032354773764,0.0957588282186454,65,69,71,1,0.971830985915493,68,70,2,0.971428571428571,FALSE,TRUE,TRUE
"planteblomst","plante","blomst","related","word","word",0.381759937413297,-0.725135795238248,0.473102905272158,0.0615927520192461,59,61,64,0,0.953125,61,63,1,0.968253968253968,TRUE,TRUE,TRUE
"plantetræksine","plante","træksine","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"planvenlig","plan","venlig","unrelated","word","word",0.11175465362081,-0.599842902184742,0.631626751177521,0.0911674687049277,48,51,53,1,0.962264150943396,49,53,1,0.924528301886792,FALSE,TRUE,FALSE
"plattarbeslutsomhed","plattar","beslutsomhed","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plattarfestirov","plattar","festirov","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plattimenneske","platti","menneske","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plattistørdagen","platti","størdagen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plaumentøst","plaument","øst","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
