"word_combo","en_cue","en_target","type","cue_type","target_type","en_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"announcsaryworlus","announcsary","worlus","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anonymouscancer","anonymous","cancer","unrelated","word","word",0.141390118225484,-0.520689042660125,0.594777083848042,0.0379216018125232,246,283,289,3,0.97923875432526,266,288,4,0.923611111111111,TRUE,TRUE,TRUE
"anonymousorpans","anonymous","orpans","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anonymousunknown","anonymous","unknown","related","word","word",0.377765484704569,-0.267014560353918,0.776772357988159,0.0482662858319303,259,284,293,4,0.969283276450512,283,294,3,0.962585034013605,TRUE,TRUE,TRUE
"anshakemergency","anshak","emergency","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anshakfloce","anshak","floce","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"answerlizato","answer","lizato","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"answermonastery","answer","monastery","unrelated","word","word",0.122265732985327,0.813879512885451,1.41469784724247,0.103452952416044,187,209,306,6,0.683006535947712,300,308,4,0.974025974025974,FALSE,TRUE,TRUE
"answerreply","answer","reply","related","word","word",0.614053971490316,-0.398010331324572,0.720075136943445,0.0435809298468431,273,312,320,7,0.975,303,319,8,0.949843260188088,TRUE,TRUE,TRUE
"antidoteilde","antidote","ilde","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antidoteoctober","antidote","october","unrelated","word","word",0.0248690122944595,-0.249553467735729,0.88741890118412,0.0548249228087729,262,298,306,6,0.973856209150327,238,305,7,0.780327868852459,TRUE,TRUE,TRUE
"antidotevaccine","antidote","vaccine","related","word","word",0.545833970953317,-0.318847444592384,0.786543030360091,0.0490632062211646,257,296,308,5,0.961038961038961,251,309,4,0.812297734627832,TRUE,TRUE,TRUE
"antisersintuition","antisers","intuition","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antisersorst","antisers","orst","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antovbilizedogy","antov","bilizedogy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antovmonastery","antov","monastery","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apmitpassport","apmit","passport","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apmitsurtans","apmit","surtans","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"applefruit","apple","fruit","related","word","word",0.561813375713105,-0.534921367818677,0.894009485564586,0.0556585994344597,258,297,300,1,0.99,286,299,2,0.956521739130435,TRUE,TRUE,TRUE
"applenaked","apple","naked","unrelated","word","word",0.109127962706232,-0.408976216713092,0.799505749476403,0.052603616299808,231,260,266,4,0.977443609022556,257,266,4,0.966165413533835,TRUE,TRUE,TRUE
"appleproist","apple","proist","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"applybriate","apply","briate","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"applycemetery","apply","cemetery","unrelated","word","word",0.0224776563116593,-0.00583696315598596,0.958463883569445,0.0643278839161582,222,254,276,4,0.920289855072464,264,277,3,0.953068592057762,TRUE,TRUE,TRUE
"applyuse","apply","use","related","word","word",0.374034723915518,-0.53125312407148,0.712929375018429,0.0438777698669911,264,296,308,3,0.961038961038961,291,306,5,0.950980392156863,TRUE,TRUE,TRUE
"aptischertle","aptis","chertle","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aptisson","aptis","son","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aquarmentpathing","aquarment","pathing","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aquarmentsave","aquarment","save","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aragcommunication","arag","communication","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aragexrace","arag","exrace","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"archdeacontaminationfreiday","archdeacontamination","freiday","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"archdeacontaminationstatue","archdeacontamination","statue","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"areachild","area","child","unrelated","word","word",0.128027517200405,-0.602720985144866,0.559169764995023,0.0350854315103867,254,293,304,4,0.963815789473684,282,303,5,0.930693069306931,TRUE,TRUE,TRUE
"areafania","area","fania","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"areazone","area","zone","related","word","word",0.509470528199424,-0.392963300693514,1.25664804468029,0.0779340033469837,260,285,294,7,0.969387755102041,279,294,7,0.948979591836735,TRUE,TRUE,TRUE
"arenabattlefield","arena","battlefield","related","word","word",0.430520509174199,-0.100376395095507,0.713060828532086,0.045649041843807,244,272,286,5,0.951048951048951,250,288,3,0.868055555555556,TRUE,TRUE,TRUE
"arenarelifuls","arena","relifuls","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arenateach","arena","teach","unrelated","word","word",0.143531269231573,-0.436401518661633,0.865686637676569,0.0536876061708188,260,291,299,6,0.973244147157191,263,298,7,0.88255033557047,TRUE,TRUE,TRUE
"arequaldoor","arequal","door","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arequaltierr","arequal","tierr","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arindarnum","arind","arnum","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arindtransmitter","arind","transmitter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arlieucartel","arlieu","cartel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arlieuideence","arlieu","ideence","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arousmousdirector","arousmous","director","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arousmousprophetti","arousmous","prophetti","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arpobleblastment","arpoble","blastment","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arpoblefind","arpoble","find","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arposttiest","arpost","tiest","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arpostvan","arpost","van","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arrangefutribal","arrange","futribal","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arrangeorganize","arrange","organize","related","word","word",0.558031882113818,-0.349690952437246,0.760843534614388,0.0461329155556383,272,304,312,4,0.974358974358974,295,311,5,0.948553054662379,TRUE,TRUE,TRUE
"arrangeprogram","arrange","program","unrelated","word","word",0.119851525402395,-0.334181111090443,0.846956918540685,0.0542208606437646,244,283,291,4,0.972508591065292,269,291,4,0.924398625429553,TRUE,TRUE,TRUE
"arrivaldeparture","arrival","departure","related","word","word",0.711474416064052,-0.276932411313021,0.647630216061064,0.0397087562906186,266,297,304,5,0.976973684210526,295,307,2,0.960912052117264,TRUE,TRUE,TRUE
"arrivalgorilla","arrival","gorilla","unrelated","word","word",0.112642259341485,-0.223933628993985,0.882564056532673,0.0572081307717782,238,281,300,3,0.936666666666667,277,300,3,0.923333333333333,TRUE,TRUE,TRUE
"arrivalkidboy","arrival","kidboy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arrivecome","arrive","come","related","word","word",0.442508961677721,-0.42126337751614,0.784158392857987,0.0515938343697841,231,259,269,1,0.962825278810409,257,268,2,0.958955223880597,TRUE,TRUE,TRUE
"arrivesach","arrive","sach","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arriveunpleasant","arrive","unpleasant","unrelated","word","word",0.149183370310119,-0.0451613725913137,0.737296459694852,0.0453774602588114,264,299,310,3,0.964516129032258,301,310,3,0.970967741935484,TRUE,TRUE,TRUE
"arsebergcheese","arseberg","cheese","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arsebergevenagg","arseberg","evenagg","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arsenalarmory","arsenal","armory","related","word","word",0.549470804951968,0.0381675482617875,1.20750276727523,0.0792764405195772,232,272,323,7,0.842105263157895,246,325,5,0.756923076923077,TRUE,TRUE,TRUE
"arsenalgraduate","arsenal","graduate","unrelated","word","word",0.107359206657162,-0.102022795845001,1.12730663759151,0.0697785290989304,261,290,297,7,0.976430976430976,221,299,5,0.739130434782609,TRUE,TRUE,TRUE
"arsenalpiry","arsenal","piry","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artblastment","art","blastment","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"articlemisache","article","misache","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"articlenewspaper","article","newspaper","related","word","word",0.541575402036333,-0.280722965999446,0.87718417900731,0.0538849957728189,265,298,309,5,0.964401294498382,298,309,5,0.964401294498382,TRUE,TRUE,TRUE
"articlespirit","article","spirit","unrelated","word","word",0.0938545050267057,-0.511062333308189,0.724860698522731,0.0457528015933112,251,281,288,5,0.975694444444444,278,288,5,0.965277777777778,TRUE,TRUE,TRUE
"artidynecastle","artidyne","castle","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artidyneknoc","artidyne","knoc","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artifactcool","artifact","cool","unrelated","word","word",0.124924750140744,-0.414438318742272,0.764084283886506,0.0499497522252162,234,263,272,4,0.966911764705882,230,269,7,0.855018587360595,TRUE,TRUE,TRUE
"artifactelectist","artifact","electist","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artifactmedallion","artifact","medallion","related","word","word",0.419836189531468,0.418836516935123,1.15448072684222,0.0773097476334558,223,248,314,4,0.789808917197452,267,312,6,0.855769230769231,TRUE,TRUE,TRUE
"artisthencus","artist","hencus","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artistpainter","artist","painter","related","word","word",0.734903955945797,-0.349033772831086,0.768168371180371,0.04897662651764,246,282,288,4,0.979166666666667,276,288,4,0.958333333333333,TRUE,TRUE,TRUE
"artiststrike","artist","strike","unrelated","word","word",0.133443722778468,-0.463316982658091,0.594267040651123,0.0378123063105017,247,274,280,4,0.978571428571429,266,281,3,0.94661921708185,TRUE,TRUE,TRUE
"artiworkfunding","artiwork","funding","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artiworkhangage","artiwork","hangage","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artliterature","art","literature","related","word","word",0.574772453593406,-0.297199607643505,0.650474783917239,0.0405755022079188,257,291,301,5,0.966777408637874,287,303,3,0.947194719471947,TRUE,TRUE,TRUE
"artput","art","put","unrelated","word","word",0.139893217929557,-0.432662680983869,0.686305912110893,0.0438464763668558,245,269,284,5,0.947183098591549,262,284,5,0.922535211267606,TRUE,TRUE,TRUE
"ashdust","ash","dust","related","word","word",0.272335846715924,-0.448881370423148,0.528901387920179,0.0636722447830181,69,71,78,1,0.91025641025641,58,78,1,0.743589743589744,TRUE,TRUE,TRUE
"ashgreet","ash","greet","unrelated","word","word",0.114564156308716,-0.414463701479945,0.705491364992185,0.0431753703752003,267,290,310,3,0.935483870967742,253,311,2,0.813504823151125,TRUE,TRUE,TRUE
"ashvouc","ash","vouc","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"asmpasswich","asm","passwich","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"asmtorture","asm","torture","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aspirinmorphine","aspirin","morphine","related","word","word",0.575689860667067,0.0243862740112806,0.803472934151711,0.0495442635721464,263,291,309,6,0.941747572815534,253,311,4,0.813504823151125,TRUE,TRUE,TRUE
"aspirinorbit","aspirin","orbit","unrelated","word","word",0.117807469359553,0.0598309481164239,0.979140427369149,0.0641456221685059,233,264,286,4,0.923076923076923,240,283,7,0.848056537102474,TRUE,TRUE,TRUE
"aspirinweekon","aspirin","weekon","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"assbutt","ass","butt","related","word","word",0.803624569134948,-0.390187577739834,0.67802375333225,0.0408122339786591,276,309,320,3,0.965625,296,319,4,0.927899686520376,TRUE,TRUE,TRUE
"assdost","ass","dost","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"assofficial","ass","official","unrelated","word","word",0.14505103949159,-0.253300264878611,0.817925796762457,0.0513212289350857,254,284,288,8,0.986111111111111,271,287,9,0.944250871080139,TRUE,TRUE,TRUE
"astoranfax","astoran","fax","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"astoranhowle","astoran","howle","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"astrokersbulish","astrokers","bulish","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"astrokersmatch","astrokers","match","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"astronautcome","astronaut","come","unrelated","word","word",0.0964111826101986,-0.37956775287136,0.72673183626115,0.04506999521409,260,291,298,4,0.976510067114094,269,298,4,0.902684563758389,TRUE,TRUE,TRUE
"astronautpilot","astronaut","pilot","related","word","word",0.493185634974302,-0.432471503862315,0.704908143276078,0.0441430602303211,255,284,293,5,0.969283276450512,270,293,5,0.921501706484642,TRUE,TRUE,TRUE
"astronautsouthtimony","astronaut","southtimony","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atomicfreiday","atomic","freiday","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atomicnuclear","atomic","nuclear","related","word","word",0.606379520797243,-0.393424295782715,0.577822139049566,0.0360435547364323,257,289,300,5,0.963333333333333,255,296,9,0.861486486486487,TRUE,TRUE,TRUE
"atomicvalley","atomic","valley","unrelated","word","word",0.131876455332092,-0.336482030193693,0.712281871506678,0.0462676794571594,237,265,277,0,0.956678700361011,219,277,0,0.790613718411552,TRUE,TRUE,TRUE
"attenbergpapersic","attenberg","papersic","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"attenbergwife","attenberg","wife","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"attentionattract","attention","attract","related","word","word",0.446378341989188,-0.323525660060617,1.0767777139297,0.0682380149741562,249,281,286,3,0.982517482517482,272,287,2,0.947735191637631,TRUE,TRUE,TRUE
"attentionautumn","attention","autumn","unrelated","word","word",0.0984824460840966,-0.131561934456855,0.912241528343303,0.0588849374498736,240,289,310,5,0.932258064516129,298,309,6,0.964401294498382,TRUE,TRUE,TRUE
"attentionpapture","attention","papture","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"attractivecharming","attractive","charming","related","word","word",0.615354876864029,-0.426615138953614,0.614986685859881,0.0375662908490137,268,296,302,3,0.980132450331126,294,302,3,0.973509933774834,TRUE,TRUE,TRUE
"attractivegrandmother","attractive","grandmother","unrelated","word","word",0.0800912081569139,-0.239692208150996,0.642644816364991,0.0418326143950149,236,265,270,4,0.981481481481482,261,271,3,0.96309963099631,TRUE,TRUE,TRUE
"attractivemisforwara","attractive","misforwara","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"attumptivelikely","attumptive","likely","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"attumptiverede","attumptive","rede","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"auctionsale","auction","sale","related","word","word",0.613920456092206,-0.457359715367598,0.774224460135191,0.0507211308054016,233,264,278,4,0.949640287769784,232,279,3,0.831541218637993,TRUE,TRUE,TRUE
"auctiontheory","auction","theory","unrelated","word","word",0.0454561353310247,-0.284504143327594,0.693858348256145,0.044511033793906,243,279,288,5,0.96875,245,286,7,0.856643356643357,TRUE,TRUE,TRUE
"auctiontlingly","auction","tlingly","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autashdivitors","autash","divitors","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autashunpleasant","autash","unpleasant","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"authoractor","author","actor","related","word","word",0.405272103538622,-0.438848849732183,0.69977933434575,0.0430684408105717,264,293,300,4,0.976666666666667,285,301,3,0.946843853820598,TRUE,TRUE,TRUE
"authordecans","author","decans","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"authordollar","author","dollar","unrelated","word","word",0.090908804871176,-0.382836400364662,0.886537875230062,0.0550867832082905,259,298,309,3,0.964401294498382,292,307,5,0.95114006514658,TRUE,TRUE,TRUE
"autographlopy","autograph","lopy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autographphotographer","autograph","photographer","related","word","word",0.332399758267919,-0.187535827725455,0.976189364983675,0.061251568397314,254,292,298,4,0.979865771812081,282,298,4,0.946308724832215,TRUE,TRUE,TRUE
"autographsubject","autograph","subject","unrelated","word","word",0.1099786627831,-0.582258797865497,0.417153987850709,0.0495070701423643,71,75,76,0,0.986842105263158,75,75,1,1,TRUE,TRUE,TRUE
"autopsyanalysis","autopsy","analysis","related","word","word",0.457883040558981,-0.166459404755165,0.861457873117594,0.0544833797467187,250,281,295,5,0.952542372881356,247,292,8,0.845890410958904,TRUE,TRUE,TRUE
"autopsystrongly","autopsy","strongly","unrelated","word","word",0.11780075521085,-0.0678864862651245,1.04654911680091,0.0652819402832585,257,292,304,4,0.960526315789474,242,302,6,0.801324503311258,TRUE,TRUE,TRUE
"autopsytitel","autopsy","titel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autosmithpolitifish","autosmith","politifish","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autosmithprotocol","autosmith","protocol","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avenuecapitalism","avenue","capitalism","unrelated","word","word",0.0644932274394203,-0.123902278967752,0.711897565994611,0.0458573534454051,241,275,283,3,0.971731448763251,249,282,4,0.882978723404255,TRUE,TRUE,TRUE
"avenuekag","avenue","kag","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avenuestreet","avenue","street","related","word","word",0.473499090316142,-0.541115733165657,0.595846498800185,0.0368115196318317,262,298,307,2,0.970684039087948,268,306,3,0.875816993464052,TRUE,TRUE,TRUE
"avpacechamet","avpace","chamet","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avpacelegal","avpace","legal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"awnebreak","awne","break","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"awneportity","awne","portity","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aynecold","ayne","cold","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ayneexpeace","ayne","expeace","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
